"text","id_str","retweet","user_location","place_full_name","location","team_count","sentiment","HasNFLTeam","FanSentiment"
"The #Ravens and  #Jets combined to cost the faithful $580 The #Packers helped us out with a $200 win 🏈🍻👍",1201247384786870272,"False","Massachusetts, USA","","MA",1,"positive","Yes","Fan"
"The #Packers gave up 13 on the road and y’all are saying how bad the defense played lol part of this fan base is absolute trash.",1201247368127094784,"False","Chicago, IL","Palos Hills, IL","IL",1,"negative","Yes","Foe"
"#Packers D lives or dies based on turnovers.  Unfortunately they are just much harder to get against playoff teams.",1201246964236660736,"False","McHenry, IL","","IL",1,"negative","Yes","Foe"
"Huge props to Bryan Bulaga for gutting it out today.  Couldn't have been easy planting on a snowy field with a injured knee! #Packers",1201246696417714176,"False","McHenry, IL","","IL",1,"positive","Yes","Fan"
"A #Seahawks win tomorrow and WE ARE IN BUSINESS, PEOPLE!!! 

Sorry my #Giants failed to help out and put away the… https://t.co/JK6mwrRr9r",1201246145583779840,"False","Seattle, WA","","WA",1,"negative","Yes","Foe"
"A fairly happy Aaron Rodgers after the #Packers beat the #Giants today. #NFL https://t.co/W2AqJvXf7C",1201245936518926336,"False","New Jersey","","NJ",2,"positive","Yes","Fan"
"#packers fans, we have the 2 most fun RB in the league! https://t.co/hTWQesahP0",1201245844881719296,"False","Ohio, USA","","OH",2,"positive","Yes","Fan"
"The #49ers play somebody good again and.........LOSE!!! The only decent team they’ve beaten is GB and #Packers D we… https://t.co/qIpsnpRwlK",1201245569303236608,"False","California, USA","","CA",4,"positive","Yes","Fan"
"Good bounce-back win for the #Packers. Aaron Rodgers did Aaron Rodgers things and the defense got forced three turn… https://t.co/Djp25kl1dr",1201245284040347648,"False","Atlanta, GA","","GA",1,"positive","Yes","Fan"
"Hosting @NYGRadio Network Post-Game Show right now on @WFAN660 &amp; @tunein..recapping #NYG 31-13 L to the #Packers +… https://t.co/zfJfHEZ6ss",1201245282014547968,"False","New York, NY","","NY",1,"positive","Yes","Fan"
"A nice little rebound win for the #Packers. Nice to get back on track after last week #GBvsNYG",1201245242164301824,"False","San Jose, CA","","CA",4,"positive","Yes","Fan"
"The Ravens loss keeps the door open for the No. 1 seed for the #Packers. Not by much. But open.",1201245197184774144,"False","Chicago, Illinois","Chicago, IL","IL",1,"positive","Yes","Fan"
"Right now, packers are a 3 seed. #packers",1201245128779870208,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"It’s a good day to be a #Packers fan! https://t.co/mcF3MLD6ux",1201244961393577984,"False","Waxahachie, TX","","TX",2,"positive","Yes","Fan"
"A win is a win. #Packers",1201244577627279360,"False","Sioux Falls, SD","Sioux Falls, SD","SD",0,"positive","No","Fan"
"#Giants lose to the #Packers 31-13. They lose their 8th straight, and fall to 2-10. #GiantsPride",1201244284000833536,"False","East Rutherford, NJ","","NJ",2,"positive","Yes","Fan"
"As a #Hawkeye fan and #Packers fan, my life is pretty much 9-3...",1201243799890137088,"False","Des Moines, IA","","IA",0,"positive","No","Fan"
"#Packers really need him to step up, but Burks easily blocked on that screen pass.",1201242608862990336,"False","McHenry, IL","","IL",1,"positive","Yes","Fan"
"#Packers secondary will drive me to drink. They might as well spot the opposition 4+ first downs per possession. Aggravating",1201242577657376768,"False","New York","Jersey City, NJ","NY",1,"negative","Yes","Foe"
"Some real hard, yet real clean, hits delivered by Amos today.  #Packers",1201242275084427264,"False","McHenry, IL","","IL",1,"positive","Yes","Fan"
"Holy crap. Packers are 14 1/2 point favorites next week.  #packers",1201240971075297280,"False","Chicago, IL","","IL",1,"negative","Yes","Foe"
"Earlier, Darnell Savage became the second player on the roster this season to have more than one interception. Now… https://t.co/qyBcDRLNO8",1201240106566176768,"False","📍Los Angeles, CA","","CA",4,"positive","Yes","Fan"
"Love Marcedes Lewis, love him. Go Jaguars thought. #Packers",1201240059107856384,"False","","Florida, USA","FL",3,"positive","Yes","Fan"
"That was just blanket coverage by Williams... Ran the route much better than the WR.  #Packers",1201239974504550400,"False","McHenry, IL","","IL",1,"positive","Yes","Fan"
"Look at the old man with the pick. Woooooo. #packers",1201239762427940864,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"Davante Adams is going to end up with 10 TD’s and my season has long been over, smh...#Packers #GBvsNYG",1201239675706527744,"False","Aberdeen, MD","","MD",2,"negative","Yes","Foe"
"Looks like the #Packers will come away with their ninth win of the year. Aaron Rodgers just threw a TD pass to Marc… https://t.co/cqJwYb8Boh",1201239292271583232,"False","Atlanta, GA","","GA",1,"positive","Yes","Fan"
"So, yeah....weather was NOT a concern for the #Packers #Giants game today. Overreaction can really cost you this time of year...",1201239053703630848,"False","Arizona, USA","","AZ",1,"negative","Yes","Foe"
"Love the Rodgers audible “Big Dog” and toss to M Lewis for the touchdown #Packers",1201239019499245568,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"Statement game. I said they needed a blowout. This is it.  #packers",1201238864045772800,"False","Chicago, IL","","IL",1,"negative","Yes","Foe"
"And Marcedes Lewis gets his first touchdown catch from Aaron Rodgers! #Packers #BigDog",1201238848073846784,"False","Orlando, FL","Altamonte Springs, FL","FL",3,"positive","Yes","Fan"
"Are #Packers fans okay winning this game with these ridiculous donations by the refs? Holy crap! Early on the Packe… https://t.co/YIPdvYgTnQ",1201238762438610944,"False","California, USA","","CA",4,"negative","Yes","Foe"
"Glad Rodgers got Lewis a TD. He’s been wanting to for a while.  #packers",1201238596646309888,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"The #Giants should be using Janoris Jenkins or whoever they deem to be their best cornerback at staying in phase in… https://t.co/VNueFGE0fI",1201238268291035136,"False","New York, USA","","NY",1,"positive","Yes","Fan"
"There was a time the #Packers would go five-wide and I would get excited.",1201237950887055360,"False","Richmond, VA","","VA",0,"positive","No","Fan"
"Williams is the best mudder the #Packers have had since Edgar Bennett.",1201237889285271552,"False","Minnetonka, MN","","MN",1,"positive","Yes","Fan"
"#Packers threatening again as they are almost in the Redzone after great run by Williams and then 1st down by Allison",1201237640735084544,"False","Florida","","FL",3,"positive","Yes","Fan"
"Danny Dimes got hit so hard the “y” on his helmet flew off...🤭🤭🤭

#Giants #Packers #NFL
 https://t.co/FaCyDY7bkv",1201237614562545664,"False","Florida, USA","","FL",3,"negative","Yes","Foe"
"@andrewperloff THIS JUST IN: Aaron Rodgers is good. #Packers",1201237319920930816,"False","Salt Lake City,  Utah","","UT",0,"positive","No","Fan"
"Rodgers' is still an elite QB in this league and it's too bad the front office didn't give him more help this year.… https://t.co/AITgH4oOGK",1201237298576101376,"False","Sherman Oaks, CA","","CA",4,"negative","Yes","Foe"
"I've been watching the Packers game on TV - because that's all I do these days is watch TV.  I swear this game was… https://t.co/Ewxz9WB09U",1201236669623607296,"False","Marquette, MI","","MI",1,"negative","Yes","Foe"
"I’m watching the #Packers game with a guy named Aaron and a guy named Rodger and no one here thinks it’s as hilario… https://t.co/RrCAPODzQr",1201236400634552320,"False","Rochester, MN","","MN",1,"negative","Yes","Foe"
"Daniel Jones just threw his second pick of the day and I have no idea what he was looking at. 

#Packers 24, #Giants 13,  early in the 4th.",1201236362952937472,"False","Brooklyn, NY","Brooklyn, NY","NY",1,"positive","Yes","Fan"
"Outrage! And the #Giants got a “too many men on the field” penalty!!!! How?!?! #NYGiants #Packers #NFL #GiantsPride… https://t.co/31VxkSJAed",1201235980352667648,"False","New York, USA","","NY",1,"positive","Yes","Fan"
"Darnell Savage with the second interception of his career. The rookie becomes the first player in the #Packers' def… https://t.co/o0y7Wb5Qfk",1201235886031032320,"False","📍Los Angeles, CA","","CA",4,"positive","Yes","Fan"
"This is the 62nd time the #Packers and #giants have played, and I wish it was under exciting circumstances.",1201235752870395904,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"The difference in ability to get 18 yards.. #Packers offense vs. offenses playing the Packers defense is just amazing.",1201235156754784256,"False","Sacramento, CA","","CA",4,"positive","Yes","Fan"
"Hey @NFL , question.  How many times can @AaronRodgers12 snap the ball when the play clock is sitting at 0 and not… https://t.co/GPS0kDIGEV",1201234875275206656,"False","Gods Country, IA","","IA",0,"positive","No","Fan"
"@rothchris Wish they’d switch over to San Francisco at Baltimore. I’d love to watch a couple of football teams play… https://t.co/CQCGcZzGSE",1201234728214548480,"False","Phoenix, AZ","","AZ",1,"positive","Yes","Fan"
"Today will be the seventh multi-touchdown game in Davante Adams' career. He's up to 64 yards on six catches while g… https://t.co/249HgIXjsN",1201234379017609216,"False","📍Los Angeles, CA","","CA",4,"negative","Yes","Foe"
"Hate is a strong word but I hate the #Packers 😂",1201234208347344896,"False","Minnesota ","","MN",1,"negative","Yes","Foe"
"Breakout game for Davante Adams! #Packers",1201233977811652608,"False","Chicago, Illinois","Chicago, IL","IL",1,"negative","Yes","Foe"
"Aaron Rodgers' WAR on this #Packers team is what?  13?  Higher?",1201233815965798400,"False","Sherman Oaks, CA","","CA",4,"positive","Yes","Fan"
"Free play TD #packers",1201233810278486016,"False","Allentown, PA","","PA",2,"positive","Yes","Fan"
"With most in 3rd quarter gotta love this. #49ers and #Ravens all tied up, tight game with #Packers and #Giants and… https://t.co/ttNoW6EiqQ",1201233392190345216,"False","Florida","","FL",3,"positive","Yes","Fan"
"To the Heart Attack Quarter we go in New York.  

#Packers 17 
#Giants 13 

#GBvsNYG",1201232703733084160,"False","Chicago, Illinois","Chicago, IL","IL",1,"positive","Yes","Fan"
"End 3rd quarter: #Packers 17, #Giants 13. But Green Bay has second-and-goal at the 4. #GBvsNYG #NFL #nyg",1201232701484945408,"False","New York ","","NY",1,"negative","Yes","Foe"
"I wonder what the score would be if the #Refs didn’t want the #Packers to win? #Giants",1201232611961704448,"False","New York, NY","","NY",1,"positive","Yes","Fan"
"Football in the snow - more fun #Packers #Giants",1201232438845988864,"False","NY","","NY",1,"positive","Yes","Fan"
"Move the chains as #Packers convert to  Adams as Pack in redzone ready to extend their lead over #Giants",1201232189184249856,"False","Florida","","FL",3,"positive","Yes","Fan"
"What an amazing throw and catch on a fourth down conversion #Packers ❌🧢",1201231648907571200,"False","Cheshire, CT","","CT",0,"positive","No","Fan"
"This #Packers offense is a little bit of a mess right now.",1201231289178873856,"False","New York","","NY",1,"negative","Yes","Foe"
"Offense stinks. #Packers",1201231143573577728,"False","Philadelphia, PA","","PA",2,"negative","Yes","Foe"
"No one sells DPI more then Davante Adams? What? #Packers",1201230710322933760,"False","Chicago, Illinois","Chicago, IL","IL",1,"positive","Yes","Fan"
"This game both feels tight and like the #Packers should be pulling away.",1201230620078346240,"False","Chicago, Illinois","Chicago, IL","IL",1,"negative","Yes","Foe"
"Feels like the big plays are coming in bunches for the #Packers' offense today. Aaron Rodgers is averaging nearly 10 yards per completion.",1201230179839819776,"False","📍Los Angeles, CA","","CA",4,"positive","Yes","Fan"
"#Giants long FG making it a 4 pt game as #Packers look to extend their lead",1201229746912280576,"False","Florida","","FL",3,"negative","Yes","Foe"
"Carson Wentz has three passing TDs for the first time since Week 4 vs. the #Packers. After having two TD passes com… https://t.co/gkt7GOe5hE",1201229476136402944,"False","Philadelphia, PA","","PA",2,"positive","Yes","Fan"
"Why is this game close? #Packers",1201229158417870848,"False","Maryland","","MD",2,"negative","Yes","Foe"
"Win the early downs on offense. No more 3rd and longs.  #packers",1201229115745017856,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"I'm starting the think the folks at 1265 Lombardi Ave are completely incapable of putting together a defense and kn… https://t.co/Dpi28zJb3G",1201229029493395456,"False","Tacoma, WA","","WA",1,"positive","Yes","Fan"
"Our 3rd and long defense fucking sucks #packers",1201228694548885504,"False","Rochester, NY","","NY",1,"negative","Yes","Foe"
"This #Packers team is not great, but they’re not bad. They’re just ok. Remind me of when Mike Sherman was the HC.",1201228694196326400,"False","Sacramento, CA","","CA",4,"positive","Yes","Fan"
"Don't celebrate a broken play, celebrate actually getting off the field w/ no points  #Packers",1201228543759286272,"False","Sherman Oaks, CA","","CA",4,"negative","Yes","Foe"
"The sack #Packers needed on 3rd down...  One play late.",1201228539833524224,"False","McHenry, IL","","IL",1,"negative","Yes","Foe"
"What the heck happened to ""all gas, no F$%&amp;ing brake""?????

Not sure how/why Lazard comes out on 3/13 when he had c… https://t.co/8trXaA9R5d",1201228430320263168,"False","Cottage Grove, MN","","MN",1,"negative","Yes","Foe"
"Just saw that my boy Allen Lazard had a touchdown for the #Packers! So happy to see Lazard getting playing time and… https://t.co/SkMZaxmVU3",1201227736443969536,"False","Mount Vernon, IA","","IA",0,"positive","No","Fan"
"Kevin King stinks.  No debate.  #Packers",1201227577148358656,"False","Sherman Oaks, CA","","CA",4,"negative","Yes","Foe"
"#Packers letting the Giants just hang around - not good.",1201227268523089920,"False","Sacramento, CA","","CA",4,"negative","Yes","Foe"
"@RapSheet Well #PackersNation after seeing @TomPelissero report, here's to hoping #Packers win and #Vikings lose to… https://t.co/hsVehcKHku",1201226962016051200,"False","Florida","","FL",3,"positive","Yes","Fan"
"Why are #Packers surprised by all these offensive struggles. It’s been going on all year.",1201226406002216960,"False","Sacramento, CA","","CA",4,"positive","Yes","Fan"
"Nagy says it was good to have Hicks back at practice. He can't say at the moment whether he'll be able to play agai… https://t.co/wrcH9J9Q3d",1201226342290919424,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"Is Aaron not seeing the field what the hell throw the ball down the field damn it man!! He's becoming very frustrat… https://t.co/mwHR4U8mwI",1201226275286736896,"False","Las Vegas, NV","","NV",0,"positive","No","Fan"
"GREAT possession before and after the half #Packers really dialed in and excellent execution..... https://t.co/YgoZXbDaFL",1201226133154488320,"False","Plainfield, IL","Plainfield, IL","IL",1,"positive","Yes","Fan"
"Geronimo Allison is a talented route runner and has decent speed, but his inability to catch passes hinders any gre… https://t.co/2HeKuoFInQ",1201226120919703552,"False","Bonita Springs, FL","","FL",3,"positive","Yes","Fan"
"This offense is hard to watch! #packers 😤😕😠",1201225940979896320,"False","Clermont, FL","","FL",3,"negative","Yes","Foe"
"We gotta get better with the run game when we do get big holes we pass, play stuffed we run! #Packers",1201225865054437376,"False","Las Vegas, NV","","NV",0,"positive","No","Fan"
"Just pathetic by the #Packers. Again. #GBvsNYG",1201225799925284864,"False","San Diego , CA","San Diego, CA","CA",4,"negative","Yes","Foe"
"#Packers play calling is terrible.  Low percentage sideline throws.  Underneath on 3rd and long well short.  Backya… https://t.co/tRLnsOeDdJ",1201225770225602560,"False","Rockford, MN","Rockford, MN","MN",1,"negative","Yes","Foe"
"Come on LaFleur, that's a horrible call,that spot of the field going to a slow guy for a 3 yard pass.  Awful.  #Packers.",1201225725484781568,"False","Sherman Oaks, CA","","CA",4,"negative","Yes","Foe"
"Well now the #Packers offense is playing how they have recently, not good.",1201225703372533760,"False","Fairfield, CT","","CT",0,"negative","No","Foe"
"The offense looks stagnant, boring and predictable. #packers @AaronNagler",1201225623261384704,"False","Acworth, GA","Georgia, USA","GA",1,"negative","Yes","Foe"
"Rodgers has been missing open guys constantly but he finally finds Lazard for a 1st down! #Packers",1201225617464688640,"False","Las Vegas, NV","","NV",0,"negative","No","Foe"
"Thoroughly enjoying watching Allen Lazard becoming a part of this #Packers offense.",1201225099665428480,"False","Cedar Rapids, Iowa","","IA",0,"positive","No","Fan"
"We need a better kick returner! #Packers",1201224976692432896,"False","Las Vegas, NV","","NV",0,"positive","No","Fan"
"Halftime. Packers winning and this guy gets to see his first #Packers game and first snow. https://t.co/0V4l4PiZWb",1201224777584840704,"False","Hawaii, USA","","HI",0,"positive","No","Fan"
"I get wanting to feed Aaron Jones but when you score 17 points in a half it's hard for me to complain.  #Packers",1201224491335970816,"False","Sherman Oaks, CA","","CA",4,"negative","Yes","Foe"
"My one negative on lafleur is this. Awful in game adjuster. Way too many times, the packers come out scoring at wil… https://t.co/I3ZxqPek7Y",1201223783325032448,"False","Chicago, IL","","IL",1,"negative","Yes","Foe"
"Would love to be watching the game at my family’s ranch in #Bend #Oregon. Thanks @DISHLocalUSA for playing… https://t.co/DhcPo0d7fT",1201222640079228928,"False","San Francisco, CA","","CA",4,"positive","Yes","Fan"
"Packers defense is not my favorite. #Packers",1201221476097183744,"False"," Michigan","","MI",1,"positive","Yes","Fan"
"#NFL halftime hot takes:
- 49ers/Ravens #SuperBowl would be awesome
- The #Eagles really are a bad team
- Same old… https://t.co/szR1NECk61",1201221075348185088,"False","Boston, MA","","MA",1,"positive","Yes","Fan"
"Weather taken turn for the worst here at the MetLife Stadium 🏈❄️🏟️  #Giants #Packers https://t.co/9NII6eISVB",1201220537441300480,"False","","East Rutherford, NJ","NJ",2,"negative","Yes","Foe"
"GIVE AARON JONES THE FUCKING BAALLLLLLLL!!!!!!! #Packers We’ve done this, Jamaal is great in a change of pace, but… https://t.co/zGNoHMPaUe",1201220434211024896,"False","Columbus, OH","Grove City, OH","OH",2,"positive","Yes","Fan"
"Offense was ok, but the defense was lousy. I blame pettines scheme more than anything. If he continues to do this 3… https://t.co/r7QCvQ1q9V",1201220299473199104,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"Not sure I would be taking a timeout if I'm #Giants HC Pat Shurmur there. 1. #Packers 2nd and 14 can easily convert… https://t.co/EwzzJVGZeb",1201219553331744768,"False","New York, USA","","NY",1,"positive","Yes","Fan"
"Finally getting @Showtyme_33 back in the passing game. Started with him early and got away from him for most of the first half. #Packers",1201219132865138688,"False","Sacramento, CA","","CA",4,"positive","Yes","Fan"
"Questionable play call on 3rd and 2 gets bailed out. #Packers",1201218765133758464,"False","Sherman Oaks, CA","","CA",4,"negative","Yes","Foe"
"I’m sorry but pettines lack fo aggressiveness is going to continue to kill that packers defense. #packers",1201217349099171840,"False","Chicago, IL","","IL",1,"negative","Yes","Foe"
"Golden opportunity coming up for the #Packers. Two-and-a-half minutes left until the half, then they'll get the bal… https://t.co/5UnEEZSVjR",1201217194941505536,"False","📍Los Angeles, CA","","CA",4,"positive","Yes","Fan"
"So far? It's... surprisingly been neither! #Giants trail #Packers by 7 as the half winds down. https://t.co/XvPeL75Glu",1201217103178747904,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"I have seen two 3 man rushes in this game in key situations. What a joke.  #packers",1201217075370483712,"False","Chicago, IL","","IL",1,"negative","Yes","Foe"
"Mann. This defense can be quite frustrating. Zadarius is a monster.  But sheesh. We gotta find our identity #Packers",1201216713733398528,"False","San Antonio, TX","","TX",2,"negative","Yes","Foe"
"C'mon #Packers I need this win https://t.co/GeAbEPEI6f",1201216632720416768,"False","Detroit, MI","","MI",1,"positive","Yes","Fan"
"3 man rush? No no no. Awful. Wake the hell up Pettine. #packers",1201216544652636160,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"🤦🏼‍♂️ Bend, but not break - nope, more like bend, and blow a hole throw it. #Packers https://t.co/N2a4VE1VLA",1201216467653419008,"False","Sacramento, CA","","CA",4,"positive","Yes","Fan"
"Look at Danny Dimes put his helmet down on 4th&amp;2...

#Giants #Packers #NFL
 https://t.co/pGXwcnKHRn",1201216289299189760,"False","Florida, USA","","FL",3,"negative","Yes","Foe"
"Our defense can't stop the Giants offense... That is a bad defense... #packers",1201215840949067776,"False","Iowa","","IA",0,"negative","No","Foe"
"A stop on 4th down would be nice #Packers",1201215442628628480,"False","Iowa","","IA",0,"positive","No","Fan"
"STOP JUMPING OFF.  So bad, so so bad.  #Packers",1201214047657443328,"False","Sherman Oaks, CA","","CA",4,"negative","Yes","Foe"
"Really, REALLY  tired of seeing these soft zones on 3rd downs.  
#mantoman
#packers",1201213851800350720,"False","Cottage Grove, MN","","MN",1,"negative","Yes","Foe"
"The #Giants offense line has regressed in recent weeks and is getting beat clean all day vs. the #Packers 
That mak… https://t.co/wp8WSbv5yR",1201213642546524160,"False","New York, USA","","NY",1,"positive","Yes","Fan"
"Shameless plug: If you’re into #Packers-related things, think about giving us a follow over at @ITHonline. We have fun and stuff.",1201213362694172672,"False","St Louis Park, MN","","MN",1,"positive","Yes","Fan"
"@NFLonFOX get this stupid yard line overlay off the screen! #packers #giants",1201212764590612480,"False","Lawrence, KS","","KS",0,"negative","No","Foe"
"That’s a hell of a kick by Crosby. Wow! He’s been on this year. #packers",1201212360507240448,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"I know nobody likes FGs anymore but that was a great effing kick.  #Packers #Mason",1201212331276918784,"False","Sherman Oaks, CA","","CA",4,"positive","Yes","Fan"
"#Giants vs #Packers game in the #snow has an old school #NFL football vibe. Luv it!!! #snowday",1201211989961461760,"False","New Jersey","","NJ",2,"negative","Yes","Foe"
"Kevin king sucks though #packers https://t.co/0GLMejyv28",1201211796461432832,"False","Bowling Green, KY","","KY",0,"negative","No","Foe"
"#GiantsPride how beautiful is the snow mixed work team colors.  Awesome. #packers https://t.co/HYNZk1D7p9",1201211698197204992,"False","West Babylon, NY","","NY",1,"positive","Yes","Fan"
"I love football in the snow. I also love interceptions that favor my team #Packers",1201211285943140352,"False","Tustin, CA","","CA",4,"positive","Yes","Fan"
"I would hate to have seen #Packers Twitter if King dropped that",1201211280129953792,"False","Richmond, VA","","VA",0,"negative","No","Foe"
"that was Kevin King's team-high 4th INT of the season..Daniel Jones had 11 TDs &amp; just 1 INT in the previous 4 games… https://t.co/ceytti48ke",1201211269916872704,"False","New York, NY","","NY",1,"negative","Yes","Foe"
"LOL, that reminds of when the Raiders signed Larry Brown to a huge contract because he caught a bunch horrible Neil… https://t.co/eqikn6PrFM",1201211217441783808,"False","Sherman Oaks, CA","","CA",4,"positive","Yes","Fan"
"Bad team. Bad throw. Both fair points. But you want to see King rebound and make a play and he did and I’m proud of him. Go #Packers",1201211128493334528,"False","Sioux Falls, SD","","SD",0,"positive","No","Fan"
"You really don't see NFL QBs make throws that bad very often #packers",1201210967427887104,"False","Minnetonka, MN","","MN",1,"negative","Yes","Foe"
"Now THIS is some fun stuff #NFL fans! The #49ers and #Ravens are holding up to the hype we were hoping for. Kinda s… https://t.co/52xIKCVJev",1201210833663143936,"False","Florida","","FL",3,"positive","Yes","Fan"
"There’s a good Kevin King play. #Packers",1201210817385050112,"False","Chicago, Illinois","Chicago, IL","IL",1,"positive","Yes","Fan"
"The #NFL has become a joke with all these stupid ass penalties.

Flag football anyone?
#packers #GiantsPride #browns #SteelersNation
#Eagles",1201210179917889536,"False","Minnesota, USA","Sauk Rapids, MN","MN",1,"negative","Yes","Foe"
"Defense get your crap together. Get a damn 3 and out. #packers",1201209955384209408,"False","Chicago, IL","","IL",1,"negative","Yes","Foe"
"Blake shoved a guy after the qb took off... might be a worse call than davante’s chest bump #packers",1201209631349051392,"False","Allentown, PA","","PA",2,"negative","Yes","Foe"
"Danny Dimes in the blizzard! #Giants down 14-7 vs the #Packers 
 https://t.co/QLmdCChG3s",1201209302729535488,"False","Los Angeles, CA","","CA",4,"negative","Yes","Foe"
"QUICK answer by the #Packers 

Allen Lazard hauls in the 37-yard score ❄️ 

#GBvsNYG 

(Via @NFL) 

 https://t.co/YtNy1wfZKF",1201209181140860928,"False","Cincinnati, OH","","OH",2,"positive","Yes","Fan"
"It's snowing in the Meadows. Nice. #Packers #Giants",1201209179442237440,"False","Philadelphia, PA","","PA",2,"positive","Yes","Fan"
"Rodgers isn’t afraid of the snow #Packers https://t.co/Hq1Y1n9qNb",1201208914651570176,"False","New York","","NY",1,"negative","Yes","Foe"
"Aaron Rodgers with his 2nd TD to put the #Packers back in front and he made that look easy. #Giants secondary expec… https://t.co/QIl4Sta1KY",1201208580428439552,"False","Brooklyn, NY","Brooklyn, NY","NY",1,"positive","Yes","Fan"
"@NFLonFOX stop with the field overlay grid for #packers #giants game. #keepitreal",1201208576565547008,"False","Birchwood Village, MN","Birchwood Village, MN","MN",1,"negative","Yes","Foe"
"Aaron Rodgers 37-yard TD pass to Allen Lazard, free safety Antoine Bethea beaten badly. #Packers lead the #Giants 1… https://t.co/mbIWVBY1iR",1201208476762025984,"False","New York ","","NY",1,"negative","Yes","Foe"
"My boy Reece is New York City right now watching @packers game. Let's go Green Bay!!!🏈🙌#welovegreenbay #packers",1201208475931611136,"False","New York, USA","","NY",1,"negative","Yes","Foe"
"Aaron Rodgers chin strap looks like it was made out of an old jock strap #packers #nfl",1201208375326863360,"False","Los Angeles, CA","","CA",4,"positive","Yes","Fan"
"Lazard is WR2, hands down.  He’s also a more reliable deep threat than MVS.  Play him all the snaps.  #Packers",1201208197874438144,"False","Prior Lake, MN","","MN",1,"positive","Yes","Fan"
"@NFLonFOX remove the field overlay in the @packers and @Giants game. It’s stupid hard to look through. #NFL #packers #giants #snow",1201208165142011904,"False","Denver, CO","","CO",1,"negative","Yes","Foe"
"That fake hand off roll out works. Keep that in there. #packers",1201208162499604480,"False","Chicago, IL","","IL",1,"negative","Yes","Foe"
"Superimposing the yard lines in the snow takes away half the fun @NFLonFOX #giants #packers #snow",1201208063480541184,"False","Washington, DC","","WA",1,"positive","Yes","Fan"
"#nflfox needs to get rid of the fake lines in #packers #giants game. It’s like watching ghosts play.",1201208054500466688,"False","Williamsburg, VA","Virginia, USA","VA",0,"negative","No","Foe"
"The #Giants defense strikes again. Absolutely pitiful excuse of coverage from James Bettcher's defense. Lazard is w… https://t.co/ubdXjHfB90",1201208033071763456,"False","North Massapequa, NY","","NY",1,"positive","Yes","Fan"
"@FOXSports turn of the line overlays for the @Packers game. It’s covering the players and incredibly distracting.… https://t.co/kRp2yeLzIX",1201208007486402560,"False","Santa Clarita, CA","","CA",4,"positive","Yes","Fan"
"Friendly reminder Allen Lazard wasn’t drafted #packers",1201207948455940096,"False","Allentown, PA","","PA",2,"positive","Yes","Fan"
"@NFLonFOX you guys need to remove these awful graphics for the yardage and numbers. It looks terrible, let us enjoy… https://t.co/VeGR5zxa42",1201207881833402368,"False","Flagstaff, AZ","","AZ",1,"negative","Yes","Foe"
"#foxnflsunday #foxsports get the stupid yard markers off the field for #giants #packers it is horrible let us look at snow",1201207750367350784,"False","Montvale, NJ","","NJ",2,"negative","Yes","Foe"
"@FOXNFL1 the superimposed yardage during the Packers/Giants is bad for the broadcast #FOXNFLSunday #packers #giants",1201207726770130944,"False","Maine, USA","","ME",0,"negative","No","Foe"
"At least the snow is adding a fun element to this #NYGiants - #Packers game. ❄️ 🏈",1201207681836605440,"False","Albany, NY","","NY",1,"negative","Yes","Foe"
"@FOXSports The superimposed yard lines are really creepy. #Packers #Giants",1201207633593671680,"False","Blaine, MN","","MN",1,"negative","Yes","Foe"
"I'd anyone else mesmerized my the snow in the #Giants vs #Packers game?!",1201207567868973056,"False","Detroit, Michigan","","MI",1,"negative","Yes","Foe"
"Rodgers looks great so far today.  #Packers",1201207550999285760,"False","Sherman Oaks, CA","","CA",4,"positive","Yes","Fan"
"@RobDemovsky classic packers defense, doesn’t matter who is the coach or coordinator. We have never had an elite de… https://t.co/6h9ckZWxgq",1201207413778632704,"False","CT","","CT",0,"positive","No","Fan"
"Danny Dimes to Sterling Shepard... 

I love watching snow games btw...

#Giants #Packers #NFL
 https://t.co/7ErtVyfnOd",1201207321650696192,"False","Florida, USA","","FL",3,"positive","Yes","Fan"
"Time to start being just happy thus #Packers team can make the playoffs after two years of missing it. Because there's still a lot of needs.",1201207219133370368,"False","Sacramento, CA","","CA",4,"positive","Yes","Fan"
"If Pettine doesn’t blitz in this one, packers d will have a tough time. Asking corners to defend for a long time in… https://t.co/5lLduZ5IJe",1201207142713348096,"False","Chicago, IL","","IL",1,"negative","Yes","Foe"
"We got a game.  There is no #NFL offense that can't make hay against this #Packers defense.",1201207035775344640,"False","McHenry, IL","","IL",1,"negative","Yes","Foe"
"Pettine probably playing soft zone hoping rookie QB makes a mistake... News flash, even rookie QBs can see a player… https://t.co/gdhFbkwrTH",1201206813422751744,"False","McHenry, IL","","IL",1,"positive","Yes","Fan"
